,image_files,exercise_label,numeric_labels,partition
623,romanian deadlift_801801.jpg,romanian deadlift,20.0,validation
622,romanian deadlift_801811.jpg,romanian deadlift,20.0,test
621,romanian deadlift_801821.jpg,romanian deadlift,20.0,train
620,romanian deadlift_801831.jpg,romanian deadlift,20.0,validation
619,romanian deadlift_801841.jpg,romanian deadlift,20.0,train
618,romanian deadlift_801851.jpg,romanian deadlift,20.0,train
617,romanian deadlift_801861.jpg,romanian deadlift,20.0,test
616,romanian deadlift_801871.jpg,romanian deadlift,20.0,train
615,romanian deadlift_801881.jpg,romanian deadlift,20.0,test
614,romanian deadlift_801891.jpg,romanian deadlift,20.0,train
613,romanian deadlift_801901.jpg,romanian deadlift,20.0,train
612,romanian deadlift_801911.jpg,romanian deadlift,20.0,test
611,romanian deadlift_801921.jpg,romanian deadlift,20.0,train
610,romanian deadlift_801931.jpg,romanian deadlift,20.0,train
609,romanian deadlift_801941.jpg,romanian deadlift,20.0,test
608,romanian deadlift_801951.jpg,romanian deadlift,20.0,train
607,romanian deadlift_801961.jpg,romanian deadlift,20.0,validation
606,romanian deadlift_801971.jpg,romanian deadlift,20.0,test
605,romanian deadlift_801981.jpg,romanian deadlift,20.0,train
604,romanian deadlift_801991.jpg,romanian deadlift,20.0,validation
603,romanian deadlift_802001.jpg,romanian deadlift,20.0,train
602,romanian deadlift_802011.jpg,romanian deadlift,20.0,test
601,romanian deadlift_802021.jpg,romanian deadlift,20.0,train
600,romanian deadlift_802031.jpg,romanian deadlift,20.0,validation
599,romanian deadlift_802041.jpg,romanian deadlift,20.0,train
598,romanian deadlift_802291.jpg,romanian deadlift,20.0,train
597,romanian deadlift_802301.jpg,romanian deadlift,20.0,test
596,romanian deadlift_802311.jpg,romanian deadlift,20.0,test
595,romanian deadlift_802321.jpg,romanian deadlift,20.0,test
594,romanian deadlift_802331.jpg,romanian deadlift,20.0,train
593,romanian deadlift_802341.jpg,romanian deadlift,20.0,train
592,romanian deadlift_802351.jpg,romanian deadlift,20.0,test
591,romanian deadlift_802361.jpg,romanian deadlift,20.0,validation
590,romanian deadlift_802371.jpg,romanian deadlift,20.0,train
589,romanian deadlift_802381.jpg,romanian deadlift,20.0,train
588,romanian deadlift_802391.jpg,romanian deadlift,20.0,train
587,romanian deadlift_802401.jpg,romanian deadlift,20.0,train
586,romanian deadlift_802411.jpg,romanian deadlift,20.0,test
585,romanian deadlift_802421.jpg,romanian deadlift,20.0,test
584,romanian deadlift_802431.jpg,romanian deadlift,20.0,validation
583,romanian deadlift_802441.jpg,romanian deadlift,20.0,validation
582,romanian deadlift_802451.jpg,romanian deadlift,20.0,validation
581,romanian deadlift_802461.jpg,romanian deadlift,20.0,train
580,romanian deadlift_802471.jpg,romanian deadlift,20.0,train
579,romanian deadlift_900011.jpg,romanian deadlift,20.0,train
578,romanian deadlift_900021.jpg,romanian deadlift,20.0,train
577,romanian deadlift_900031.jpg,romanian deadlift,20.0,train
576,romanian deadlift_900041.jpg,romanian deadlift,20.0,train
575,romanian deadlift_900051.jpg,romanian deadlift,20.0,validation
574,romanian deadlift_900061.jpg,romanian deadlift,20.0,train
573,romanian deadlift_900071.jpg,romanian deadlift,20.0,validation
572,romanian deadlift_900081.jpg,romanian deadlift,20.0,train
571,romanian deadlift_900091.jpg,romanian deadlift,20.0,train
570,romanian deadlift_900101.jpg,romanian deadlift,20.0,test
569,romanian deadlift_900111.jpg,romanian deadlift,20.0,train
568,romanian deadlift_900121.jpg,romanian deadlift,20.0,train
567,romanian deadlift_900131.jpg,romanian deadlift,20.0,train
566,romanian deadlift_900141.jpg,romanian deadlift,20.0,train
565,romanian deadlift_900151.jpg,romanian deadlift,20.0,validation
564,romanian deadlift_900161.jpg,romanian deadlift,20.0,test
563,romanian deadlift_900171.jpg,romanian deadlift,20.0,validation
562,romanian deadlift_900181.jpg,romanian deadlift,20.0,train
561,romanian deadlift_900191.jpg,romanian deadlift,20.0,test
560,romanian deadlift_900201.jpg,romanian deadlift,20.0,train
559,romanian deadlift_900211.jpg,romanian deadlift,20.0,train
558,romanian deadlift_900221.jpg,romanian deadlift,20.0,train
557,romanian deadlift_900231.jpg,romanian deadlift,20.0,train
556,romanian deadlift_900271.jpg,romanian deadlift,20.0,validation
555,romanian deadlift_900281.jpg,romanian deadlift,20.0,validation
554,romanian deadlift_900291.jpg,romanian deadlift,20.0,train
553,romanian deadlift_900301.jpg,romanian deadlift,20.0,train
552,romanian deadlift_900311.jpg,romanian deadlift,20.0,train
551,romanian deadlift_900321.jpg,romanian deadlift,20.0,test
550,romanian deadlift_900331.jpg,romanian deadlift,20.0,test
549,romanian deadlift_900341.jpg,romanian deadlift,20.0,test
548,romanian deadlift_900351.jpg,romanian deadlift,20.0,test
547,romanian deadlift_900361.jpg,romanian deadlift,20.0,train
546,romanian deadlift_900371.jpg,romanian deadlift,20.0,train
545,romanian deadlift_900381.jpg,romanian deadlift,20.0,train
544,romanian deadlift_900391.jpg,romanian deadlift,20.0,test
543,romanian deadlift_900401.jpg,romanian deadlift,20.0,train
542,romanian deadlift_900411.jpg,romanian deadlift,20.0,test
541,romanian deadlift_900421.jpg,romanian deadlift,20.0,train
540,romanian deadlift_900431.jpg,romanian deadlift,20.0,train
539,romanian deadlift_900441.jpg,romanian deadlift,20.0,test
538,romanian deadlift_900451.jpg,romanian deadlift,20.0,test
537,romanian deadlift_900461.jpg,romanian deadlift,20.0,test
536,romanian deadlift_900471.jpg,romanian deadlift,20.0,train
535,romanian deadlift_900481.jpg,romanian deadlift,20.0,train
534,romanian deadlift_900491.jpg,romanian deadlift,20.0,train
533,romanian deadlift_900501.jpg,romanian deadlift,20.0,train
532,romanian deadlift_900511.jpg,romanian deadlift,20.0,train
531,romanian deadlift_900521.jpg,romanian deadlift,20.0,validation
530,romanian deadlift_900531.jpg,romanian deadlift,20.0,test
529,romanian deadlift_900541.jpg,romanian deadlift,20.0,train
528,romanian deadlift_900551.jpg,romanian deadlift,20.0,train
527,romanian deadlift_900561.jpg,romanian deadlift,20.0,train
526,romanian deadlift_900571.jpg,romanian deadlift,20.0,validation
525,romanian deadlift_900581.jpg,romanian deadlift,20.0,train
524,romanian deadlift_900591.jpg,romanian deadlift,20.0,train
523,romanian deadlift_900601.jpg,romanian deadlift,20.0,train
522,romanian deadlift_900611.jpg,romanian deadlift,20.0,test
521,russian twist_1000001.jpg,russian twist,21.0,train
520,russian twist_100001.jpg,russian twist,21.0,train
519,russian twist_1000011.jpg,russian twist,21.0,train
518,russian twist_1000021.jpg,russian twist,21.0,test
517,russian twist_1000031.jpg,russian twist,21.0,train
516,russian twist_1000041.jpg,russian twist,21.0,train
515,russian twist_1000051.jpg,russian twist,21.0,train
514,russian twist_1000061.jpg,russian twist,21.0,train
513,russian twist_1000071.jpg,russian twist,21.0,validation
512,russian twist_1000081.jpg,russian twist,21.0,train
511,russian twist_1000091.jpg,russian twist,21.0,test
510,russian twist_1000101.jpg,russian twist,21.0,train
509,russian twist_100011.jpg,russian twist,21.0,test
508,russian twist_1000111.jpg,russian twist,21.0,train
507,russian twist_1000121.jpg,russian twist,21.0,validation
506,russian twist_1000131.jpg,russian twist,21.0,validation
505,russian twist_100021.jpg,russian twist,21.0,train
504,russian twist_100031.jpg,russian twist,21.0,train
503,russian twist_100041.jpg,russian twist,21.0,train
502,russian twist_100051.jpg,russian twist,21.0,validation
501,russian twist_100061.jpg,russian twist,21.0,validation
500,russian twist_100071.jpg,russian twist,21.0,train
499,russian twist_100081.jpg,russian twist,21.0,train
498,russian twist_100091.jpg,russian twist,21.0,validation
497,russian twist_100101.jpg,russian twist,21.0,train
496,russian twist_100111.jpg,russian twist,21.0,train
495,russian twist_100121.jpg,russian twist,21.0,train
494,russian twist_100131.jpg,russian twist,21.0,train
493,russian twist_100141.jpg,russian twist,21.0,test
492,russian twist_100151.jpg,russian twist,21.0,validation
491,russian twist_100161.jpg,russian twist,21.0,train
490,russian twist_100171.jpg,russian twist,21.0,validation
489,russian twist_100181.jpg,russian twist,21.0,test
488,russian twist_100191.jpg,russian twist,21.0,test
487,russian twist_100201.jpg,russian twist,21.0,test
486,russian twist_100211.jpg,russian twist,21.0,validation
485,russian twist_100221.jpg,russian twist,21.0,train
484,russian twist_100231.jpg,russian twist,21.0,train
483,russian twist_100241.jpg,russian twist,21.0,train
482,russian twist_100251.jpg,russian twist,21.0,train
481,russian twist_100261.jpg,russian twist,21.0,train
480,russian twist_100271.jpg,russian twist,21.0,validation
479,russian twist_100281.jpg,russian twist,21.0,train
478,russian twist_100291.jpg,russian twist,21.0,train
477,russian twist_100301.jpg,russian twist,21.0,train
476,russian twist_100311.jpg,russian twist,21.0,test
475,russian twist_100321.jpg,russian twist,21.0,train
474,russian twist_100331.jpg,russian twist,21.0,train
473,russian twist_100341.jpg,russian twist,21.0,train
472,russian twist_100351.jpg,russian twist,21.0,validation
471,russian twist_100361.jpg,russian twist,21.0,validation
470,russian twist_100371.jpg,russian twist,21.0,train
469,russian twist_100381.jpg,russian twist,21.0,train
468,russian twist_100391.jpg,russian twist,21.0,validation
467,russian twist_100401.jpg,russian twist,21.0,train
466,russian twist_100411.jpg,russian twist,21.0,train
465,russian twist_100421.jpg,russian twist,21.0,test
464,russian twist_100431.jpg,russian twist,21.0,validation
463,russian twist_100441.jpg,russian twist,21.0,train
462,russian twist_100451.jpg,russian twist,21.0,test
461,russian twist_100461.jpg,russian twist,21.0,train
460,russian twist_100471.jpg,russian twist,21.0,train
459,russian twist_100481.jpg,russian twist,21.0,test
458,russian twist_100491.jpg,russian twist,21.0,train
457,russian twist_100501.jpg,russian twist,21.0,test
456,russian twist_100511.jpg,russian twist,21.0,train
455,russian twist_100521.jpg,russian twist,21.0,train
454,russian twist_100531.jpg,russian twist,21.0,train
453,russian twist_100541.jpg,russian twist,21.0,validation
452,russian twist_100551.jpg,russian twist,21.0,train
451,russian twist_100561.jpg,russian twist,21.0,train
450,russian twist_100571.jpg,russian twist,21.0,validation
449,russian twist_100581.jpg,russian twist,21.0,train
448,russian twist_100591.jpg,russian twist,21.0,validation
447,russian twist_100601.jpg,russian twist,21.0,test
446,russian twist_100611.jpg,russian twist,21.0,test
445,russian twist_100621.jpg,russian twist,21.0,train
444,russian twist_100631.jpg,russian twist,21.0,validation
443,russian twist_100641.jpg,russian twist,21.0,train
442,russian twist_100651.jpg,russian twist,21.0,train
441,russian twist_100661.jpg,russian twist,21.0,test
440,russian twist_100671.jpg,russian twist,21.0,train
439,russian twist_100681.jpg,russian twist,21.0,train
438,russian twist_100691.jpg,russian twist,21.0,train
437,russian twist_100701.jpg,russian twist,21.0,test
436,russian twist_100711.jpg,russian twist,21.0,train
435,russian twist_100721.jpg,russian twist,21.0,test
434,russian twist_100731.jpg,russian twist,21.0,train
433,russian twist_100741.jpg,russian twist,21.0,validation
432,russian twist_100751.jpg,russian twist,21.0,test
431,russian twist_100761.jpg,russian twist,21.0,train
430,russian twist_100771.jpg,russian twist,21.0,test
429,russian twist_100781.jpg,russian twist,21.0,test
428,russian twist_100791.jpg,russian twist,21.0,train
427,russian twist_100801.jpg,russian twist,21.0,validation
426,russian twist_100811.jpg,russian twist,21.0,validation
425,russian twist_100821.jpg,russian twist,21.0,test
424,russian twist_100831.jpg,russian twist,21.0,train
423,russian twist_100841.jpg,russian twist,21.0,train
422,russian twist_100851.jpg,russian twist,21.0,train
421,russian twist_100861.jpg,russian twist,21.0,train
420,russian twist_100871.jpg,russian twist,21.0,train
419,russian twist_100881.jpg,russian twist,21.0,train
418,russian twist_100891.jpg,russian twist,21.0,train
417,russian twist_100901.jpg,russian twist,21.0,train
416,russian twist_100911.jpg,russian twist,21.0,train
415,russian twist_100921.jpg,russian twist,21.0,train
414,russian twist_100931.jpg,russian twist,21.0,train
413,russian twist_100941.jpg,russian twist,21.0,validation
412,russian twist_100951.jpg,russian twist,21.0,train
411,russian twist_100961.jpg,russian twist,21.0,train
410,russian twist_100971.jpg,russian twist,21.0,train
409,russian twist_100981.jpg,russian twist,21.0,train
408,russian twist_100991.jpg,russian twist,21.0,validation
407,russian twist_101001.jpg,russian twist,21.0,train
406,russian twist_101011.jpg,russian twist,21.0,validation
405,russian twist_101021.jpg,russian twist,21.0,test
404,russian twist_101031.jpg,russian twist,21.0,validation
403,russian twist_1100001.jpg,russian twist,21.0,train
402,russian twist_1100011.jpg,russian twist,21.0,train
401,russian twist_1100021.jpg,russian twist,21.0,validation
400,russian twist_1100031.jpg,russian twist,21.0,train
399,russian twist_1100041.jpg,russian twist,21.0,train
398,russian twist_1100051.jpg,russian twist,21.0,train
397,russian twist_1100061.jpg,russian twist,21.0,test
396,russian twist_1100071.jpg,russian twist,21.0,train
395,russian twist_1100081.jpg,russian twist,21.0,train
394,russian twist_1100091.jpg,russian twist,21.0,train
393,russian twist_1100101.jpg,russian twist,21.0,train
392,russian twist_1100111.jpg,russian twist,21.0,train
391,russian twist_1100121.jpg,russian twist,21.0,validation
390,russian twist_1100131.jpg,russian twist,21.0,train
389,russian twist_1100141.jpg,russian twist,21.0,train
388,russian twist_1100151.jpg,russian twist,21.0,train
387,russian twist_1100161.jpg,russian twist,21.0,test
386,russian twist_1100171.jpg,russian twist,21.0,train
385,russian twist_1100181.jpg,russian twist,21.0,train
384,russian twist_1200001.jpg,russian twist,21.0,validation
383,russian twist_1200011.jpg,russian twist,21.0,validation
382,russian twist_1200021.jpg,russian twist,21.0,train
381,russian twist_1200031.jpg,russian twist,21.0,train
380,russian twist_1200041.jpg,russian twist,21.0,train
379,russian twist_1200051.jpg,russian twist,21.0,train
378,russian twist_1200061.jpg,russian twist,21.0,train
377,russian twist_1200071.jpg,russian twist,21.0,test
376,russian twist_1200081.jpg,russian twist,21.0,validation
375,russian twist_1200091.jpg,russian twist,21.0,train
374,russian twist_1200101.jpg,russian twist,21.0,train
373,russian twist_1200111.jpg,russian twist,21.0,test
372,russian twist_1200121.jpg,russian twist,21.0,train
371,russian twist_1200131.jpg,russian twist,21.0,test
370,russian twist_1300001.jpg,russian twist,21.0,train
369,russian twist_1300011.jpg,russian twist,21.0,test
368,russian twist_1300021.jpg,russian twist,21.0,train
367,russian twist_1300031.jpg,russian twist,21.0,train
366,russian twist_1300041.jpg,russian twist,21.0,train
365,russian twist_1300051.jpg,russian twist,21.0,test
364,russian twist_1300061.jpg,russian twist,21.0,train
363,russian twist_1300071.jpg,russian twist,21.0,train
362,russian twist_1300081.jpg,russian twist,21.0,train
361,russian twist_1300091.jpg,russian twist,21.0,train
360,russian twist_1300101.jpg,russian twist,21.0,train
359,russian twist_1300111.jpg,russian twist,21.0,train
358,russian twist_1300121.jpg,russian twist,21.0,train
357,russian twist_1300131.jpg,russian twist,21.0,validation
356,russian twist_1300141.jpg,russian twist,21.0,validation
355,russian twist_1300151.jpg,russian twist,21.0,train
354,russian twist_1300161.jpg,russian twist,21.0,train
353,russian twist_1300171.jpg,russian twist,21.0,test
352,russian twist_1300181.jpg,russian twist,21.0,train
351,russian twist_1300191.jpg,russian twist,21.0,train
350,russian twist_1300201.jpg,russian twist,21.0,train
349,russian twist_1300211.jpg,russian twist,21.0,train
348,russian twist_200001.jpg,russian twist,21.0,validation
347,russian twist_200011.jpg,russian twist,21.0,validation
346,russian twist_200021.jpg,russian twist,21.0,train
345,russian twist_200031.jpg,russian twist,21.0,train
344,russian twist_200041.jpg,russian twist,21.0,test
343,russian twist_200051.jpg,russian twist,21.0,test
342,russian twist_200061.jpg,russian twist,21.0,validation
341,russian twist_200071.jpg,russian twist,21.0,train
340,russian twist_200081.jpg,russian twist,21.0,train
339,russian twist_200091.jpg,russian twist,21.0,train
338,russian twist_200101.jpg,russian twist,21.0,train
337,russian twist_200111.jpg,russian twist,21.0,train
336,russian twist_200121.jpg,russian twist,21.0,train
335,russian twist_200131.jpg,russian twist,21.0,validation
334,russian twist_200141.jpg,russian twist,21.0,validation
333,russian twist_200151.jpg,russian twist,21.0,train
332,russian twist_200161.jpg,russian twist,21.0,train
331,russian twist_200171.jpg,russian twist,21.0,train
330,russian twist_200181.jpg,russian twist,21.0,test
329,russian twist_200191.jpg,russian twist,21.0,train
328,russian twist_200201.jpg,russian twist,21.0,train
